nct_id,version_date,document_type,document_date,upload_date,no_sap
NCT00828009,03/03/2019,Study Protocol and Statistical Analysis Plan,"December 8, 2014",01/04/2019 13:42,
NCT00977691,24/09/2019,Study Protocol and Statistical Analysis Plan,"December 19, 2017",08/15/2019 16:47,
NCT01000051,08/07/2019,Study Protocol and Statistical Analysis Plan,"July 8, 2015",05/30/2019 12:19,
NCT01145209,28/08/2019,Study Protocol and Statistical Analysis Plan,"December 5, 2017",03/21/2019 14:26,
NCT01183897,24/07/2019,Study Protocol and Statistical Analysis Plan,"July 31, 2014",07/22/2019 16:27,
NCT01191333,08/02/2018,Study Protocol,"February 12, 2016",01/04/2018 14:40,
NCT01191333,08/02/2018,Statistical Analysis Plan,"January 13, 2017",01/04/2018 14:40,
NCT01198158,05/03/2019,Study Protocol and Statistical Analysis Plan,"July 1, 2014",01/16/2019 12:33,
NCT01209325,03/05/2018,Study Protocol and Statistical Analysis Plan,"May 2, 2014",05/03/2018 13:03,
NCT01232946,05/08/2019,Study Protocol and Statistical Analysis Plan,"October 29, 2010",05/31/2019 09:00,
NCT01235793,23/10/2018,Study Protocol and Statistical Analysis Plan,"December 19, 2016",07/24/2018 17:55,
NCT01248962,01/10/2019,Study Protocol and Statistical Analysis Plan,"August 15, 2014",06/26/2019 15:30,
NCT01253460,15/08/2019,Study Protocol and Statistical Analysis Plan,"June 28, 2012",02/06/2019 14:32,
NCT01263938,27/03/2019,Study Protocol and Statistical Analysis Plan,"October 5, 2011",03/26/2019 14:25,
NCT01275365,19/01/2018,Study Protocol and Statistical Analysis Plan,"August 23, 2016",01/19/2018 12:39,
NCT01307579,28/08/2019,Study Protocol and Statistical Analysis Plan,"April 22, 2014",06/10/2019 12:24,
NCT01371981,30/07/2019,Study Protocol and Statistical Analysis Plan,"April 24, 2017",07/23/2019 14:14,
NCT01408563,24/10/2018,Study Protocol and Statistical Analysis Plan,"October 6, 2016",06/05/2018 08:59,
NCT01428193,01/05/2018,Study Protocol and Statistical Analysis Plan,"January 20, 2015",10/09/2017 13:39,
NCT01475643,10/06/2019,Study Protocol,"May 22, 2013",04/11/2018 10:57,
NCT01475643,10/06/2019,Statistical Analysis Plan,"May 22, 2013",04/11/2018 11:12,
NCT01534052,26/03/2018,Study Protocol,"June 20, 2016",03/26/2018 11:07,
NCT01534052,26/03/2018,Statistical Analysis Plan,"April 8, 2015",03/26/2018 11:08,
NCT01541215,15/11/2018,Study Protocol,"April 3, 2017",11/15/2018 03:53,
NCT01541215,15/11/2018,Statistical Analysis Plan,"June 25, 2018",11/15/2018 03:53,
NCT01552408,31/08/2018,Study Protocol and Statistical Analysis Plan,"June 10, 2014",09/20/2017 14:31,
NCT01555541,19/04/2019,Study Protocol and Statistical Analysis Plan,"January 17, 2017",03/03/2019 23:43,
NCT01598896,31/07/2018,Study Protocol and Statistical Analysis Plan,"July 26, 2016",07/31/2018 20:56,
NCT01649765,23/07/2018,Study Protocol,"December 12, 2016",07/03/2018 02:33,
NCT01649765,23/07/2018,Statistical Analysis Plan,"March 16, 2018",07/03/2018 02:34,
NCT01669538,22/01/2019,Study Protocol and Statistical Analysis Plan,"June 23, 2017",12/10/2018 17:12,
NCT01681810,24/03/2019,Study Protocol and Statistical Analysis Plan,"May 25, 2017",01/24/2019 12:57,
NCT01681810,24/03/2019,Informed Consent Form,"June 5, 2018",01/24/2019 13:07,
NCT01696877,31/10/2018,Study Protocol and Statistical Analysis Plan,"November 30, 2012",09/28/2018 08:56,
NCT01712438,18/10/2019,Study Protocol,"February 1, 2018",09/13/2019 05:59,
NCT01712438,18/10/2019,Statistical Analysis Plan,"April 1, 2019",09/13/2019 06:00,
NCT01713946,06/11/2018,Study Protocol,"March 25, 2016",04/25/2018 14:22,
NCT01713946,06/11/2018,Statistical Analysis Plan,"September 11, 2017",10/04/2018 12:12,
NCT01717859,30/10/2018,Study Protocol and Statistical Analysis Plan,"December 5, 2016",07/09/2018 13:43,
NCT01720667,12/08/2019,Statistical Analysis Plan,"September 14, 2018",06/14/2019 14:08,
NCT01720667,12/08/2019,Study Protocol,"April 13, 2018",06/14/2019 14:17,
NCT01741454,18/07/2018,Study Protocol and Statistical Analysis Plan,"July 17, 2017",06/21/2018 17:18,
NCT01754909,12/09/2019,Study Protocol,"November 13, 2017",06/14/2019 14:16,
NCT01754909,12/09/2019,Statistical Analysis Plan,"November 13, 2017",06/14/2019 14:17,
NCT01794702,16/04/2019,Study Protocol and Statistical Analysis Plan,"September 2, 2014",04/15/2019 10:48,
NCT01820754,23/04/2018,Study Protocol and Statistical Analysis Plan,"March 10, 2016",04/23/2018 10:03,
NCT01826851,07/07/2018,Study Protocol and Statistical Analysis Plan,"February 15, 2018",05/03/2018 14:48,
NCT01847001,21/12/2019,Study Protocol and Statistical Analysis Plan,"March 3, 2014",12/13/2019 16:59,
NCT01853280,17/10/2017,Study Protocol,"November 21, 2016",08/22/2017 08:58,
NCT01853280,17/10/2017,Statistical Analysis Plan,"December 22, 2016",10/03/2017 15:36,
NCT01898806,05/06/2019,Study Protocol and Statistical Analysis Plan,"May 20, 2015",03/22/2019 10:27,
NCT01909791,16/12/2019,Study Protocol,"April 18, 2014",09/11/2019 09:38,
NCT01909791,16/12/2019,Statistical Analysis Plan,"July 27, 2018",10/16/2019 09:22,
NCT01921517,13/11/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","October 24, 2018",09/19/2019 11:16,
NCT01924169,28/02/2018,Study Protocol,"July 3, 2013",02/06/2018 11:59,
NCT01924169,28/02/2018,Statistical Analysis Plan,"July 3, 2013",02/06/2018 12:12,
NCT01925612,22/05/2018,Study Protocol,"August 10, 2015",04/18/2018 13:26,
NCT01925612,22/05/2018,Statistical Analysis Plan,"September 19, 2016",04/18/2018 13:28,
NCT01928719,16/04/2019,Study Protocol and Statistical Analysis Plan,"March 19, 2019",04/10/2019 14:50,
NCT01954927,11/03/2019,Study Protocol and Statistical Analysis Plan,"July 2, 2018",01/03/2019 13:07,
NCT01964430,17/12/2019,Study Protocol,"September 12, 2018",12/13/2019 09:35,
NCT01964430,17/12/2019,Statistical Analysis Plan,"January 17, 2019",12/13/2019 09:37,
NCT01999517,11/10/2019,Study Protocol and Statistical Analysis Plan,"April 14, 2015",08/12/2019 15:10,
NCT02004522,04/01/2019,Statistical Analysis Plan,"May 9, 2017",10/23/2018 17:57,
NCT02004522,04/01/2019,Study Protocol,"February 9, 2017",10/23/2018 18:30,
NCT02029846,08/02/2018,Study Protocol and Statistical Analysis Plan,"June 11, 2013",01/12/2018 08:37,
NCT02049502,23/02/2019,Study Protocol and Statistical Analysis Plan,"June 26, 2017",02/07/2019 11:28,
NCT02064270,13/04/2018,Informed Consent Form,"April 27, 2017",03/08/2018 14:44,
NCT02064270,13/04/2018,Study Protocol and Statistical Analysis Plan,"March 24, 2016",03/08/2018 14:47,
NCT02080260,01/07/2019,Study Protocol and Statistical Analysis Plan,"February 19, 2016",06/18/2018 09:14,
NCT02096003,31/07/2019,Study Protocol and Statistical Analysis Plan,"July 20, 2012",07/11/2019 09:00,
NCT02100228,12/03/2018,Statistical Analysis Plan,"February 2, 2017",01/17/2018 14:10,
NCT02100228,12/03/2018,Study Protocol,"February 22, 2016",01/17/2018 14:11,
NCT02101918,02/10/2018,Study Protocol and Statistical Analysis Plan,"January 11, 2018",08/16/2018 15:55,
NCT02110706,07/09/2018,Study Protocol,"July 5, 2017",07/27/2018 13:24,
NCT02110706,07/09/2018,Statistical Analysis Plan,"November 17, 2017",07/27/2018 13:26,
NCT02116777,04/03/2019,Study Protocol and Statistical Analysis Plan,"March 23, 2017",03/04/2019 09:56,
NCT02154061,30/05/2018,Study Protocol and Statistical Analysis Plan,"May 13, 2016",05/30/2018 15:17,
NCT02164916,03/10/2017,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","November 10, 2016",07/13/2017 09:51,
NCT02176291,01/08/2018,Study Protocol,"November 20, 2017",08/01/2018 14:37,
NCT02176291,01/08/2018,Statistical Analysis Plan,"November 20, 2017",08/01/2018 14:37,
NCT02225106,13/11/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","February 20, 2016",08/23/2019 15:40,
NCT02239120,13/08/2019,Statistical Analysis Plan,"April 10, 2018",08/12/2019 06:25,
NCT02239120,13/08/2019,Study Protocol,"April 21, 2016",08/12/2019 06:25,
NCT02244918,20/12/2018,Study Protocol and Statistical Analysis Plan,"May 24, 2018",12/20/2018 12:04,
NCT02273973,20/04/2018,Study Protocol,"July 27, 2015",03/06/2018 08:21,
NCT02273973,20/04/2018,Statistical Analysis Plan,"January 22, 2018",03/06/2018 08:21,
NCT02277548,04/11/2019,Study Protocol and Statistical Analysis Plan,"April 21, 2016",11/04/2019 14:26,
NCT02279173,08/08/2019,Study Protocol,"September 9, 2016",08/08/2019 07:57,
NCT02279173,08/08/2019,Statistical Analysis Plan,"September 9, 2016",08/08/2019 07:57,
NCT02335424,26/06/2019,Study Protocol and Statistical Analysis Plan,"December 7, 2017",05/29/2019 13:15,
NCT02339415,15/08/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","May 1, 2016",01/18/2019 17:10,
NCT02340650,01/12/2017,Study Protocol and Statistical Analysis Plan,"March 14, 2017",11/30/2017 14:23,
NCT02347098,18/06/2019,Study Protocol,"June 22, 2016",04/26/2019 23:59,
NCT02347098,18/06/2019,Statistical Analysis Plan,"September 30, 2014",04/27/2019 00:01,
NCT02348359,30/05/2018,Study Protocol,"September 12, 2017",05/25/2018 14:15,
NCT02348359,30/05/2018,Statistical Analysis Plan,"September 11, 2017",05/30/2018 12:25,
NCT02351739,22/08/2019,Study Protocol,"May 23, 2016",07/19/2019 18:19,
NCT02351739,22/08/2019,Statistical Analysis Plan,"January 30, 2018",07/19/2019 18:20,
NCT02352831,13/12/2018,Study Protocol and Statistical Analysis Plan,"July 11, 2017",08/09/2018 09:22,
NCT02354352,03/09/2019,Study Protocol and Statistical Analysis Plan,"December 7, 2017",08/30/2019 18:24,
NCT02355886,13/05/2019,Study Protocol and Statistical Analysis Plan,"February 20, 2017",04/02/2019 11:51,
NCT02369211,10/09/2019,Study Protocol and Statistical Analysis Plan,"May 16, 2015",09/10/2019 07:22,
NCT02373137,11/06/2019,Study Protocol,"October 2, 2017",03/26/2019 14:29,
NCT02373137,11/06/2019,Statistical Analysis Plan,"November 7, 2017",03/26/2019 14:49,
NCT02376790,20/02/2019,Study Protocol,"August 31, 2016",01/08/2019 07:25,
NCT02376790,20/02/2019,Statistical Analysis Plan,"June 6, 2018",01/08/2019 07:25,
NCT02385669,07/06/2019,Study Protocol and Statistical Analysis Plan,"October 10, 2017",01/03/2019 10:33,
NCT02386098,17/08/2018,Study Protocol,"January 28, 2015",05/31/2018 01:52,
NCT02386098,17/08/2018,Statistical Analysis Plan,"November 9, 2017",06/01/2018 04:33,
NCT02392624,26/03/2018,Study Protocol,"May 9, 2016",02/21/2018 15:10,
NCT02392624,26/03/2018,Statistical Analysis Plan,"May 26, 2017",02/21/2018 15:10,
NCT02396745,22/02/2019,Study Protocol and Statistical Analysis Plan,"September 24, 2015",11/12/2018 12:03,
NCT02403778,27/06/2019,Study Protocol and Statistical Analysis Plan,"September 7, 2016",12/21/2018 16:32,
NCT02404220,12/11/2019,Statistical Analysis Plan,"December 3, 2018",10/02/2019 15:44,
NCT02404220,12/11/2019,Study Protocol: Amendment 5,"April 13, 2018",10/02/2019 15:51,
NCT02422615,18/08/2018,Statistical Analysis Plan,"October 11, 2017",08/18/2018 17:26,
NCT02422615,18/08/2018,Study Protocol,"July 28, 2016",08/18/2018 17:26,
NCT02432144,10/07/2019,Study Protocol,"July 28, 2016",07/10/2019 14:53,
NCT02432144,10/07/2019,Statistical Analysis Plan,"March 8, 2016",07/10/2019 14:59,
NCT02433483,04/10/2017,Study Protocol and Statistical Analysis Plan: Initial Protocol,"April 14, 2015",08/30/2017 10:28,
NCT02433483,04/10/2017,Study Protocol and Statistical Analysis Plan: Version 1.0,"December 1, 2015",08/30/2017 10:30,
NCT02450552,12/08/2019,Statistical Analysis Plan,"September 27, 2018",01/07/2019 16:53,
NCT02450552,12/08/2019,Study Protocol,"October 31, 2016",01/07/2019 16:54,
NCT02451943,27/11/2019,Study Protocol: Study Protocol,"January 29, 2015",09/27/2019 11:54,
NCT02451943,27/11/2019,Study Protocol: Study Protocol (d),"January 12, 2017",09/27/2019 11:57,
NCT02451943,27/11/2019,Statistical Analysis Plan,"August 23, 2018",09/27/2019 12:48,
NCT02455076,28/05/2019,Study Protocol and Statistical Analysis Plan,"October 4, 2017",03/21/2019 11:01,
NCT02475837,11/01/2019,Statistical Analysis Plan,"June 11, 2018",09/11/2018 13:14,
NCT02475837,11/01/2019,Study Protocol,"May 3, 2018",11/30/2018 16:23,
NCT02493361,06/08/2019,Study Protocol and Statistical Analysis Plan,"September 6, 2018",04/26/2019 20:37,
NCT02528214,19/10/2018,Study Protocol,"January 25, 2017",07/27/2018 18:50,
NCT02528214,19/10/2018,Statistical Analysis Plan,"May 18, 2017",07/27/2018 18:51,
NCT02531633,06/12/2018,Study Protocol,"November 17, 2016",11/27/2018 06:47,
NCT02531633,06/12/2018,Statistical Analysis Plan,"June 4, 2018",11/27/2018 06:48,
NCT02560324,01/11/2019,Study Protocol and Statistical Analysis Plan,"July 16, 2018",08/22/2019 14:20,
NCT02576678,26/09/2018,Study Protocol,"April 29, 2016",08/27/2018 12:55,
NCT02576678,26/09/2018,Statistical Analysis Plan,"March 15, 2017",08/27/2018 12:56,
NCT02579876,05/03/2019,Statistical Analysis Plan,"January 5, 2018",01/05/2019 15:52,
NCT02579876,05/03/2019,Study Protocol,"August 21, 2017",01/05/2019 15:54,
NCT02585934,08/11/2018,Study Protocol: Protocol,"April 13, 2016",09/12/2018 11:48,
NCT02585934,08/11/2018,Statistical Analysis Plan: Statistical Analysis Plan Document,"August 9, 2017",09/12/2018 11:52,
NCT02585934,08/11/2018,Statistical Analysis Plan: Statistical Analysis Plan Addendum Document,"September 19, 2017",09/12/2018 11:54,
NCT02590068,16/12/2019,Study Protocol and Statistical Analysis Plan,"May 15, 2019",12/02/2019 15:38,
NCT02610231,21/11/2019,Study Protocol,"September 28, 2015",09/17/2019 07:04,
NCT02610231,21/11/2019,Statistical Analysis Plan,"June 21, 2017",09/17/2019 07:10,
NCT02613182,14/05/2019,Study Protocol,"March 9, 2017",09/26/2018 18:30,
NCT02613182,14/05/2019,Statistical Analysis Plan,"May 14, 2018",09/26/2018 18:31,
NCT02614261,12/12/2018,Study Protocol,"January 22, 2016",10/02/2018 17:21,
NCT02614261,12/12/2018,Statistical Analysis Plan,"April 25, 2017",10/02/2018 17:22,
NCT02619617,30/12/2019,Study Protocol,"March 14, 2018",09/17/2019 05:03,
NCT02619617,30/12/2019,Statistical Analysis Plan,"November 9, 2018",09/17/2019 05:03,
NCT02625181,05/03/2019,Study Protocol and Statistical Analysis Plan,"October 28, 2018",02/08/2019 16:58,
NCT02628028,19/09/2019,Study Protocol,"July 5, 2017",09/18/2019 00:44,
NCT02628028,19/09/2019,Statistical Analysis Plan,"September 1, 2017",09/18/2019 00:46,
NCT02632786,02/04/2019,Study Protocol,"October 22, 2017",09/21/2018 11:52,
NCT02632786,02/04/2019,Statistical Analysis Plan,"February 15, 2018",09/21/2018 11:53,
NCT02633501,17/04/2019,Study Protocol,"July 11, 2016",01/31/2019 05:06,
NCT02633501,17/04/2019,Statistical Analysis Plan,"January 9, 2018",01/31/2019 05:13,
NCT02638103,12/08/2019,Study Protocol,"March 30, 2016",06/05/2019 07:50,
NCT02638103,12/08/2019,Statistical Analysis Plan,"June 13, 2017",06/05/2019 07:50,
NCT02640053,05/09/2018,Study Protocol and Statistical Analysis Plan,"December 24, 2015",08/31/2018 12:15,
NCT02642159,30/04/2018,Study Protocol,"November 18, 2015",03/19/2018 14:50,
NCT02642159,30/04/2018,Statistical Analysis Plan,"April 26, 2017",03/19/2018 14:51,
NCT02652481,26/06/2019,Study Protocol and Statistical Analysis Plan,"August 11, 2016",06/07/2018 10:46,
NCT02656173,20/08/2018,Statistical Analysis Plan,"November 14, 2017",07/03/2018 04:35,
NCT02656173,20/08/2018,Study Protocol,"May 10, 2016",07/03/2018 04:37,
NCT02660112,18/11/2019,Study Protocol and Statistical Analysis Plan,"January 27, 2017",11/14/2019 09:59,
NCT02660827,20/12/2018,Study Protocol,"September 14, 2018",10/12/2018 13:22,
NCT02660827,20/12/2018,Statistical Analysis Plan,"October 18, 2017",10/12/2018 13:39,
NCT02673489,01/03/2018,Statistical Analysis Plan,"December 14, 2015",03/01/2018 11:55,
NCT02673489,01/03/2018,Study Protocol,"December 14, 2015",03/01/2018 11:58,
NCT02675751,05/09/2019,Study Protocol,"November 17, 2015",07/23/2019 13:31,
NCT02675751,05/09/2019,Statistical Analysis Plan,"November 18, 2015",07/23/2019 13:31,
NCT02680041,02/01/2019,Study Protocol,"June 7, 2017",10/31/2018 14:20,
NCT02680041,02/01/2019,Statistical Analysis Plan,"March 5, 2018",10/31/2018 14:46,
NCT02683772,18/07/2019,Study Protocol,"June 6, 2016",03/21/2018 10:37,
NCT02683772,18/07/2019,Statistical Analysis Plan,"September 23, 2016",03/21/2018 10:38,
NCT02684591,29/07/2019,Study Protocol and Statistical Analysis Plan,"May 11, 2011",04/10/2019 17:34,
NCT02696785,31/10/2019,Study Protocol,"December 23, 2016",10/24/2019 04:43,
NCT02696785,31/10/2019,Statistical Analysis Plan,"October 16, 2018",10/31/2019 03:01,
NCT02701634,05/12/2018,Statistical Analysis Plan,"May 11, 2018",11/01/2018 19:35,
NCT02701634,05/12/2018,Study Protocol: Original,"November 11, 2015",11/07/2018 18:22,
NCT02701634,05/12/2018,Study Protocol: Amendment 1,"May 2, 2016",11/16/2018 15:10,
NCT02701634,05/12/2018,Study Protocol: Amendment 2,"August 31, 2016",11/27/2018 20:06,
NCT02701634,05/12/2018,Study Protocol: Amendment 3,"January 30, 2017",11/27/2018 20:09,
NCT02710422,16/08/2019,Study Protocol and Statistical Analysis Plan,"November 20, 2017",07/15/2019 12:09,
NCT02717195,30/10/2019,Study Protocol,"June 27, 2017",08/29/2019 01:23,
NCT02717195,30/10/2019,Statistical Analysis Plan,"October 18, 2018",08/29/2019 01:24,
NCT02726399,19/12/2019,Study Protocol and Statistical Analysis Plan,"November 24, 2017",12/18/2019 15:16,
NCT02727322,19/04/2019,Study Protocol and Statistical Analysis Plan,"November 1, 2015",04/17/2019 08:43,
NCT02730130,13/09/2019,Study Protocol and Statistical Analysis Plan,"December 11, 2018",09/11/2019 15:41,
NCT02732899,18/01/2018,Study Protocol and Statistical Analysis Plan,"March 11, 2016",08/29/2017 10:29,
NCT02734498,13/06/2019,Study Protocol and Statistical Analysis Plan,"March 6, 2018",06/07/2019 13:44,
NCT02736955,28/11/2018,Study Protocol,"April 19, 2017",10/10/2018 16:58,
NCT02736955,28/11/2018,Statistical Analysis Plan,"October 16, 2017",10/10/2018 17:05,
NCT02739360,15/01/2019,Study Protocol: Original,"January 5, 2016",11/16/2018 17:40,
NCT02739360,15/01/2019,Study Protocol: Amendment 1,"March 28, 2016",11/16/2018 17:51,
NCT02739360,15/01/2019,Study Protocol: Amendment 2,"August 26, 2016",11/16/2018 17:53,
NCT02739360,15/01/2019,Study Protocol: Amendment 3,"November 4, 2016",11/16/2018 17:54,
NCT02739360,15/01/2019,Statistical Analysis Plan,"March 21, 2018",11/16/2018 17:56,
NCT02742129,18/02/2019,Statistical Analysis Plan,"April 11, 2017",12/06/2018 10:40,
NCT02742129,18/02/2019,Study Protocol,"April 22, 2016",12/06/2018 10:43,
NCT02754440,09/04/2018,Study Protocol,"November 22, 2016",12/08/2017 13:20,
NCT02754440,09/04/2018,Informed Consent Form,"November 22, 2016",12/08/2017 13:20,
NCT02754440,09/04/2018,Statistical Analysis Plan,"May 17, 2017",12/08/2017 13:21,
NCT02763579,21/05/2019,Study Protocol and Statistical Analysis Plan,"March 6, 2019",05/21/2019 12:32,
NCT02780869,08/10/2018,Study Protocol,"June 20, 2016",10/08/2018 12:35,
NCT02780869,08/10/2018,Statistical Analysis Plan,"July 1, 2016",10/08/2018 12:44,
NCT02784704,12/02/2019,Study Protocol,"March 20, 2017",12/17/2018 14:12,
NCT02784704,12/02/2019,Statistical Analysis Plan,"July 12, 2017",12/17/2018 14:13,
NCT02794844,18/05/2018,Study Protocol and Statistical Analysis Plan,"April 10, 2015",05/16/2018 13:14,
NCT02796677,07/11/2018,Study Protocol,"March 21, 2016",06/07/2018 13:03,
NCT02796677,07/11/2018,Statistical Analysis Plan,"July 4, 2017",06/07/2018 13:04,
NCT02818569,01/10/2019,Study Protocol and Statistical Analysis Plan,"July 12, 2017",08/01/2019 15:20,
NCT02828124,07/01/2019,Study Protocol,"May 3, 2017",01/07/2019 19:32,
NCT02828124,07/01/2019,Statistical Analysis Plan,"August 21, 2017",01/07/2019 19:36,
NCT02839889,08/02/2019,Study Protocol and Statistical Analysis Plan,"May 8, 2017",10/26/2018 09:21,
NCT02840721,29/05/2019,Study Protocol,"January 12, 2017",05/29/2019 10:37,
NCT02840721,29/05/2019,Statistical Analysis Plan,"January 30, 2017",05/29/2019 10:37,
NCT02847637,19/10/2018,Study Protocol,"November 30, 2016",09/14/2018 09:29,
NCT02847637,19/10/2018,Statistical Analysis Plan,"June 20, 2017",09/14/2018 09:31,
NCT02854631,05/02/2019,Study Protocol: Original,"April 12, 2016",11/27/2018 16:43,
NCT02854631,05/02/2019,Study Protocol: Amendment 1,"June 2, 2016",11/27/2018 16:48,
NCT02854631,05/02/2019,Study Protocol: Amendment 2,"January 11, 2017",11/27/2018 16:49,
NCT02854631,05/02/2019,Study Protocol: Amendment 3,"August 4, 2017",11/27/2018 16:50,
NCT02854631,05/02/2019,Statistical Analysis Plan,"May 21, 2018",11/27/2018 16:50,
NCT02877082,30/03/2018,Study Protocol and Statistical Analysis Plan,"June 22, 2016",03/23/2018 14:21,
NCT02884492,14/11/2018,Study Protocol and Statistical Analysis Plan,"May 11, 2016",07/19/2018 16:51,
NCT02886715,19/07/2018,Study Protocol,"December 22, 2016",05/31/2018 08:07,
NCT02886715,19/07/2018,Statistical Analysis Plan,"April 26, 2017",05/31/2018 08:07,
NCT02903394,17/10/2018,Study Protocol and Statistical Analysis Plan,"March 17, 2017",10/10/2018 11:12,
NCT02904915,09/10/2018,Study Protocol and Statistical Analysis Plan,"January 4, 2017",10/08/2018 16:50,
NCT02909101,25/10/2019,Study Protocol and Statistical Analysis Plan,"April 13, 2018",09/30/2019 07:24,
NCT02926209,24/06/2019,Study Protocol and Statistical Analysis Plan,"March 19, 2017",04/28/2019 06:37,
NCT02986373,03/05/2019,Study Protocol,"May 23, 2018",03/08/2019 10:37,
NCT02986373,03/05/2019,Statistical Analysis Plan,"July 16, 2018",03/08/2019 10:38,
NCT02993783,01/05/2019,Statistical Analysis Plan,"September 13, 2018",05/01/2019 11:06,
NCT02993783,01/05/2019,Study Protocol,"November 27, 2017",05/01/2019 11:06,
NCT03007966,14/11/2019,Study Protocol and Statistical Analysis Plan,"November 18, 2016",11/14/2019 11:50,
NCT03010800,04/01/2018,Study Protocol and Statistical Analysis Plan,"December 14, 2016",09/07/2017 15:07,
NCT03010800,04/01/2018,Informed Consent Form,"December 14, 2016",10/05/2017 10:29,
NCT03021018,26/04/2019,Study Protocol,"May 26, 2017",04/23/2019 03:42,
NCT03021018,26/04/2019,Statistical Analysis Plan,"March 23, 2018",04/23/2019 03:43,
NCT03029832,30/05/2019,Study Protocol and Statistical Analysis Plan,"September 29, 2017",04/24/2019 12:20,
NCT03034967,11/11/2019,Statistical Analysis Plan,"October 30, 2018",09/19/2019 02:59,
NCT03034967,11/11/2019,Study Protocol,"October 31, 2017",11/11/2019 08:09,
NCT03042559,04/11/2019,Study Protocol and Statistical Analysis Plan,"January 11, 2017",11/04/2019 15:17,
NCT03043599,19/09/2019,Study Protocol and Statistical Analysis Plan,"June 21, 2019",09/19/2019 15:19,
NCT03045328,19/07/2019,Informed Consent Form,"November 14, 2018",07/16/2019 16:25,
NCT03055806,13/09/2019,Study Protocol and Statistical Analysis Plan,"January 16, 2017",09/11/2019 09:09,
NCT03072550,25/08/2019,Study Protocol,"January 6, 2017",07/21/2019 18:11,
NCT03072550,25/08/2019,Statistical Analysis Plan,"May 2, 2017",07/21/2019 18:13,
NCT03078647,05/03/2019,Study Protocol and Statistical Analysis Plan,"November 17, 2017",03/05/2019 13:37,
NCT03109418,18/12/2019,Study Protocol and Statistical Analysis Plan,"July 19, 2010",10/01/2019 11:43,
NCT03110029,28/02/2019,Study Protocol and Statistical Analysis Plan,"January 14, 2019",02/27/2019 12:41,
NCT03118843,08/03/2019,Study Protocol,"January 19, 2017",02/06/2019 21:29,
NCT03118843,08/03/2019,Statistical Analysis Plan,"April 10, 2018",02/06/2019 21:30,
NCT03122548,26/01/2019,Study Protocol,"August 22, 2017",01/24/2019 17:09,
NCT03122548,26/01/2019,Statistical Analysis Plan,"March 13, 2018",01/24/2019 17:10,
NCT03124602,06/08/2019,Study Protocol,"January 31, 2017",12/06/2018 16:41,
NCT03124602,06/08/2019,Statistical Analysis Plan,"January 3, 2018",03/19/2019 13:13,
NCT03128021,15/05/2018,Study Protocol and Statistical Analysis Plan,"March 15, 2018",04/04/2018 14:20,
NCT03138798,16/11/2018,Study Protocol and Statistical Analysis Plan,"October 27, 2017",10/30/2018 15:31,
NCT03152136,08/04/2019,Study Protocol,"October 6, 2017",04/08/2019 14:46,No Statistical Analysis Plan (SAP) exists for this study.
NCT03157531,26/05/2019,Study Protocol and Statistical Analysis Plan,"October 2, 2017",02/24/2019 03:21,
NCT03168295,30/12/2019,Study Protocol and Statistical Analysis Plan,"January 5, 2017",10/10/2019 16:08,
NCT03180385,24/09/2019,Study Protocol and Statistical Analysis Plan,"January 10, 2018",08/15/2019 12:53,
NCT03194698,14/12/2019,Study Protocol and Statistical Analysis Plan,"April 28, 2017",11/19/2019 14:13,
NCT03233737,20/03/2018,Study Protocol and Statistical Analysis Plan,"May 24, 2017",03/20/2018 10:29,
NCT03242408,16/08/2019,Study Protocol and Statistical Analysis Plan,"March 7, 2017",08/16/2019 18:52,
NCT03259425,14/10/2019,Study Protocol and Statistical Analysis Plan,"July 22, 2019",10/09/2019 10:48,
NCT03278106,11/09/2019,Study Protocol and Statistical Analysis Plan,"August 2, 2018",09/11/2019 10:09,
NCT03287635,07/02/2018,Informed Consent Form,"August 8, 2017",08/28/2017 11:52,
NCT03287635,07/02/2018,Study Protocol,"January 11, 2018",01/11/2018 14:56,
NCT03293485,23/08/2019,Study Protocol and Statistical Analysis Plan,"May 18, 2017",08/23/2019 15:58,
NCT03301649,18/12/2019,Study Protocol,"February 1, 2018",11/01/2019 15:02,
NCT03301649,18/12/2019,Statistical Analysis Plan,"January 12, 2018",11/01/2019 15:02,
NCT03302936,09/10/2019,Study Protocol and Statistical Analysis Plan,"September 28, 2017",09/16/2019 09:08,
NCT03305159,09/06/2019,Study Protocol and Statistical Analysis Plan,"May 9, 2018",04/11/2019 15:08,
NCT03318341,09/02/2019,Study Protocol and Statistical Analysis Plan,"July 2, 2018",11/20/2018 08:25,
NCT03320564,13/03/2019,Study Protocol and Statistical Analysis Plan,"December 19, 2017",02/13/2019 17:10,
NCT03325673,19/11/2019,Study Protocol and Statistical Analysis Plan,"March 26, 2018",11/19/2019 14:13,
NCT03330275,30/07/2018,Study Protocol,"September 14, 2017",05/07/2018 14:53,
NCT03330275,30/07/2018,Statistical Analysis Plan,"December 26, 2017",05/07/2018 14:53,
NCT03331042,14/05/2019,Statistical Analysis Plan,"February 9, 2018",04/16/2019 13:51,
